897,"La Cruz, Alexandra",http://ucuenca.edu.ec/resource/author/alexandra-la-cruz,http://ucuenca.edu.ec/wkhuska/publication/medical-image-rendering-and-description-driven-by-semantic-annotations,Medical image rendering and description driven by semantic annotations,
898,"La Cruz, Alexandra",http://ucuenca.edu.ec/resource/author/alexandra-la-cruz,http://ucuenca.edu.ec/wkhuska/publication/medical-image-rendering-and-description-driven-by-semantic,"Medical image rendering and description driven by semantic annotations""@e",
899,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/search-for-dijet-resonances-in-tev-pp-collisions-at-cms,Publisher's Note: Search for Dijet Resonances in 7 TeV pp Collisions at CMS,
900,"Piedra Alvarado, Jorge Luis",http://ucuenca.edu.ec/resource/author/jorge-luis-piedra-alvarado,http://ucuenca.edu.ec/wkhuska/publication/aggressiveness-of-phytophthora-infestans-and-phenotypic-analysis-of-resistance-in-wild-petota-accessions-in,Aggressiveness of Phytophthora infestans and phenotypic analysis of resistance in wild Petota accessions in Ecuador,
901,"Armijos Sarmiento, Marco Antonio",http://ucuenca.edu.ec/resource/author/marco-antonio-armijos-sarmiento,http://ucuenca.edu.ec/wkhuska/publication/liquid-butane-filled-load-for-liner-driven-pegasus-experiment,Liquid butane filled load for a liner driven Pegasus experiment,
902,"Bravo López, María Verónica",http://ucuenca.edu.ec/resource/author/maría-verónica-bravo-lópez,http://ucuenca.edu.ec/wkhuska/publication/multinational-study-of-sleep-disorders-during-female-mid-life,A multinational study of sleep disorders during female mid-life,
903,"Espinoza Juela, María de Lourdes",http://ucuenca.edu.ec/resource/author/maría-de-lourdes-espinoza-juela,http://ucuenca.edu.ec/wkhuska/publication/impaired-quality-of-life-among-middle-aged-multicentre-latin-american,"Impaired quality of life among middle aged women: A multicentre Latin American study""@e",
904,"Avilés A. , Alex",http://ucuenca.edu.ec/resource/author/alex-avilés-a,http://ucuenca.edu.ec/wkhuska/publication/evaluation-of-markov-chain-based-drought-forecasts-in-an-andean-regulated-river-basin-using-the-skill-scores-rps-and,"Evaluation of Markov Chain Based Drought Forecasts in an Andean Regulated River Basin Using the Skill Scores RPS and GMSS""@e",
905,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/hydrogen-production-by-auto-thermal-chemical-looping-reforming-in-pressurized-fluidized-bed-reactor-using-ni-based-oxygen-carriers,Hydrogen production by auto-thermal chemical-looping reforming in a pressurized fluidized bed reactor using Ni-based oxygen carriers,
906,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/centrality-dependence-of-the-charged-particle-multiplicity-density-at-mid-rapidity-in-pb-pb-collisions-at-tev,Centrality dependence of the charged-particle multiplicity density at mid-rapidity in Pb-Pb collisions at $\sqrt{s_{NN}}$ = 2.76 TeV,
907,"Goethals, Peter L. M",http://ucuenca.edu.ec/resource/author/peter-l-m-goethals,http://ucuenca.edu.ec/wkhuska/publication/production-and-food-web-efficiency-decrease-as-fishing-activity-increases-in-coastal,"Production and food web efficiency decrease as fishing activity increases in a coastal ecosystem""@e",
908,"Fernández Tapia, Jaime E",http://ucuenca.edu.ec/resource/author/jaime-e-fernández-tapia,http://ucuenca.edu.ec/wkhuska/publication/production-of-kaons-and-protons-in-pp-collisions-at-900-gev-with-alice-at-the-lhc,"Production of pions, kaons and protons in pp collisions at $\sqrt{s}$ = 900 GeV with ALICE at the LHC",
909,"Jarrín Ochoa, José",http://ucuenca.edu.ec/resource/author/josé-jarrín-ochoa,http://ucuenca.edu.ec/wkhuska/publication/influence-of-habitat-heterogeneity-on-the-foraging-ecology-of-first-feeding-yellow-perch-perca-in-western-lake,"Influence of habitat heterogeneity on the foraging ecology of first feeding yellow perch larvae, Perca flavescens, in western Lake Erie""@e",
910,"Dercon, Gerd",http://ucuenca.edu.ec/resource/author/gerd-dercon,http://ucuenca.edu.ec/wkhuska/publication/animal-powered-tillage-erosion-assessment-in-the-southern-andes-region-of-ecuador,Animal powered tillage erosion assessment in the southern Andes region of Ecuador,
911,"González C. , Patricia",http://ucuenca.edu.ec/resource/author/patricia-gonzález-c,http://ucuenca.edu.ec/wkhuska/publication/performance-evaluation-of-long-distance,"Performance evaluation of long-distance 802.11N networks""@e",
912,"Sánchez Romero, Hugo",http://ucuenca.edu.ec/resource/author/hugo-sánchez-romero,http://ucuenca.edu.ec/wkhuska/publication/comparison-of-two-modes-of-vitamin-b12supplementation-on-neuroconduction-and-cognitive-function-among-older-people-living-in-cluster-randomized-controlled-study-protocol,"Comparison of two modes of vitamin B12supplementation on neuroconduction and cognitive function among older people living in Santiago, Chile: A cluster randomized controlled trial. a study protocol [ISRCTN 02694183]""@e",
913,"Ordoñez Alvarado, María Elisa",http://ucuenca.edu.ec/resource/author/maría-elisa-ordoñez-alvarado,http://ucuenca.edu.ec/wkhuska/publication/virulence-phenotypes-of-worldwide-collection-of-puccinia-triticina-from-durum-wheat,Virulence phenotypes of a worldwide collection of Puccinia triticina from durum wheat,
914,"Márquez Moreno, Rafael",http://ucuenca.edu.ec/resource/author/rafael-márquez-moreno,http://ucuenca.edu.ec/wkhuska/publication/amplification-and-spectral-modification-of-incoming-vocalizations-inside-burrows-of-the-frog-eupsophus-roseus,AMPLIFICATION AND SPECTRAL MODIFICATION OF INCOMING VOCALIZATIONS INSIDE BURROWS OF THE FROG EUPSOPHUS ROSEUS (LEPTODACTYLIDAE),
915,"Goethals, Peter L. M",http://ucuenca.edu.ec/resource/author/peter-l-m-goethals,http://ucuenca.edu.ec/wkhuska/publication/an-index-for-delivery-of-ecosystem-service-bundles,EBI: an index for delivery of ecosystem service bundles,
916,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/2s-retention-with-ca-based-sorbents-in-pressurized-fixed-bed-application-to-moving-bed-design,H 2S retention with Ca-based sorbents in a pressurized fixed-bed reactor: application to moving-bed design,
917,"Sánchez Romero, Hugo",http://ucuenca.edu.ec/resource/author/hugo-sánchez-romero,http://ucuenca.edu.ec/wkhuska/publication/assessment-of-sexual-function-of-mid-aged-ecuadorian-women-with-the-6-item-female-sexual-function,"Assessment of sexual function of mid-aged Ecuadorian women with the 6-item Female Sexual Function Index""@e",
918,"Orellana Castillo, Adriana Fernanda",http://ucuenca.edu.ec/resource/author/adriana-fernanda-orellana-castillo,http://ucuenca.edu.ec/wkhuska/publication/anticonvulsant-activity-of-bisabolene-sesquiterpenoids-of-curcuma-longa-in-zebrafish-and-mouse-seizure-models,Anticonvulsant activity of bisabolene sesquiterpenoids of Curcuma longa in zebrafish and mouse seizure models,
919,"Castro Riera, Carlos",http://ucuenca.edu.ec/resource/author/carlos-castro-riera,http://ucuenca.edu.ec/wkhuska/publication/generalized-gravity-in-clifford-vacuum-energy-and-grand,"Generalized gravity in Clifford spaces, vacuum energy and grand unification""@e",
920,"Vanegas, Pablo",http://ucuenca.edu.ec/resource/author/pablo-vanegas,http://ucuenca.edu.ec/wkhuska/publication/procedure-for-semi-automatic-segmentation-in-obia-based-on-the-maximization-of-comparison,"A procedure for semi-automatic segmentation in OBIA based on the maximization of a comparison index""@e",
921,"Mera Robalino, David",http://ucuenca.edu.ec/resource/author/david-mera-robalino,http://ucuenca.edu.ec/wkhuska/publication/renal-insufficiency-and-the-risk-of-infection-from-pacemaker-or-defibrillator-surgery,Renal Insufficiency and the Risk of Infection from Pacemaker or Defibrillator Surgery,
922,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/moving-images-of-the-pacific-latinoamerican-de-cine-de-pueblos-report,Moving Images of the Pacific Islands/Festival Latinoamerican De Cine de Pueblos Indigenas/Further Report,
923,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/temperature-variations-in-the-oxygen-carrier-particles-during-their-reduction-and-oxidation-in-chemical-looping-combustion-system,Temperature variations in the oxygen carrier particles during their reduction and oxidation in a chemical-looping combustion system,
924,"Castro Riera, Carlos",http://ucuenca.edu.ec/resource/author/carlos-castro-riera,http://ucuenca.edu.ec/wkhuska/publication/reciprocal-gravity-in-curved-phase-spaces-and-the-cosmological-constant,"Born's Reciprocal Gravity in Curved Phase-Spaces and the Cosmological Constant""@e",
925,"Valencia Solórzano, Miguel Andrés",http://ucuenca.edu.ec/resource/author/miguel-andrés-valencia-solórzano,http://ucuenca.edu.ec/wkhuska/publication/ketamine-induced-oscillations-in-the-motor-circuit-of-the-rat-basal-ganglia,Ketamine-Induced Oscillations in the Motor Circuit of the Rat Basal Ganglia,
926,"Cueva, Juan Diego",http://ucuenca.edu.ec/resource/author/juan-diego-cueva,http://ucuenca.edu.ec/wkhuska/publication/1-substituted-are-pure-opioid-receptor-antagonists,1-Substituted 4-(3-hydroxyphenyl)piperazines are pure opioid receptor antagonists,
927,"Márquez Moreno, Rafael",http://ucuenca.edu.ec/resource/author/rafael-márquez-moreno,http://ucuenca.edu.ec/wkhuska/publication/the-advertisement-calls-of-three-south-american-poison-frogs-with-comments-on-their-taxonomy-and-distribution,"The advertisement calls of three South American poison frogs (Amphibia: Anura: Dendrobatidae), with comments on their taxonomy and distribution",
928,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/semi-automatic-extraction-of-line-and-area-features-from-aerial-and-satellite-images,SEMI-AUTOMATIC EXTRACTION OF LINE AND AREA FEATURES FROM AERIAL AND SATELLITE IMAGES,
929,"Córdova B. , Hernán",http://ucuenca.edu.ec/resource/author/hernán-córdova-b,http://ucuenca.edu.ec/wkhuska/publication/fast-bit-removal-greedy-algorithm-for-multiuser-dmt-based,"A fast bit removal greedy algorithm for multiuser DMT-based systems""@e",
930,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/search-for-neutral-minimal-supersymmetric-standard-model-higgs-bosons-decaying-to-tau-pairs-produced-in-association-with-quarks-in-collisions-at,Search for Neutral Minimal Supersymmetric Standard Model Higgs Bosons Decaying to Tau Pairs Produced in Association with b Quarks in pp¯ Collisions at s=1.96TeV,
931,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/search-for-supersymmetry-in-pp-collisions-at-in-events-with-two-photons-and-missing-transverse-energy,Search for Supersymmetry in pp Collisions at s=7TeV in Events with Two Photons and Missing Transverse Energy,
932,"Orellana López, Guillermo",http://ucuenca.edu.ec/resource/author/guillermo-orellana-lópez,http://ucuenca.edu.ec/wkhuska/publication/intensity-and-lifetime-based-luminescence-optosensing-of-carbon-dioxide,Intensity and lifetime-based luminescence optosensing of carbon dioxide,
933,"Ballari, Daniela",http://ucuenca.edu.ec/resource/author/daniela-ballari,http://ucuenca.edu.ec/wkhuska/publication/mobility-constraint-model-to-infer-sensor-behaviour-in-forest-fire-risk,"A mobility constraint model to infer sensor behaviour in forest fire risk monitoring""@e",
934,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/author-author-index,Author Index: Author Index,
935,"Aguilar Romero, Gino",http://ucuenca.edu.ec/resource/author/gino-aguilar-romero,http://ucuenca.edu.ec/wkhuska/publication/measurement-of-the-differential-dijet-production-cross-section-in-collisions-at-tev,Measurement of the differential dijet production cross section in proton–proton collisions at s = 7 TeV,
936,"Sánchez Romero, Hugo",http://ucuenca.edu.ec/resource/author/hugo-sánchez-romero,http://ucuenca.edu.ec/wkhuska/publication/prevalence-of-diseases-and-conditions-which-impact-on-oral-health-and-oral-health-self-care-among-older,"Prevalence of diseases and conditions which impact on oral health and oral health self-care among older chilean""@e",
937,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/insights-into-the-high-energy-gamma-ray-emission-of-markarian-501-from-extensive-multifrequency-observations-in-the-fermi-era,Insights into the High-energy gamma-ray Emission of Markarian 501 from Extensive Multifrequency Observations in the Fermi Era,
938,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/respiratory-health-effects-in-children-exposed-to-air-pollutants-of-thermoelectric-plant-in-mexico,RESPIRATORY HEALTH EFFECTS IN CHILDREN EXPOSED TO AIR POLLUTANTS OF A THERMOELECTRIC PLANT IN MEXICO,
939,"Valencia Solórzano, Miguel Andrés",http://ucuenca.edu.ec/resource/author/miguel-andrés-valencia-solórzano,http://ucuenca.edu.ec/wkhuska/publication/phase-measures-in-the-study-of-brain-responses,Phase measures in the study of brain responses,
940,"Valencia Solórzano, Miguel Andrés",http://ucuenca.edu.ec/resource/author/miguel-andrés-valencia-solórzano,http://ucuenca.edu.ec/wkhuska/publication/tuo11-changes-in-the-activity-of-the-basal-ganglia-during-movement-observation,TUO11 Changes in the activity of the basal ganglia during movement observation,
941,"Valencia Solórzano, Miguel Andrés",http://ucuenca.edu.ec/resource/author/miguel-andrés-valencia-solórzano,http://ucuenca.edu.ec/wkhuska/publication/combining-semantic-web-technologies-with-multi-agent-systems-for-integrated-access-to-biological-resources,Combining Semantic Web technologies with Multi-Agent Systems for integrated access to biological resources,
942,"Ordóñez Cuesta, María del Carmen",http://ucuenca.edu.ec/resource/author/maría-del-carmen-ordóñez-cuesta,http://ucuenca.edu.ec/wkhuska/publication/simple-sequence-repeat-diversity-of-worldwide-collection-of-puccinia-triticina-from-durum-wheat,"Simple sequence repeat diversity of a worldwide collection of Puccinia triticina from durum wheat""@e",
943,"Valencia Solórzano, Miguel Andrés",http://ucuenca.edu.ec/resource/author/miguel-andrés-valencia-solórzano,http://ucuenca.edu.ec/wkhuska/publication/bcs-and-bcs-bose-crossover-theories-in-superconductors-and-superfluids,"BEC, BCS and BCS-Bose Crossover Theories in Superconductors and Superfluids",
944,"Sánchez Serrano, Fernanda",http://ucuenca.edu.ec/resource/author/fernanda-sánchez-serrano,http://ucuenca.edu.ec/wkhuska/publication/cross-cultural-validation-of-sense-of-coherence-scale-in-spanish-elders-aged-70-years-or,"Cross-cultural validation of Antonovsky's Sense of Coherence Scale (OLQ-13) in Spanish elders aged 70 years or more""@e",
945,"Mejía Espinoza, Ana",http://ucuenca.edu.ec/resource/author/ana-mejía-espinoza,http://ucuenca.edu.ec/wkhuska/publication/labeltranslator-tool-to-automatically-localize-an,Labeltranslator - Automatically localizing an ontology,
946,"Ballari, Daniela Elisabet",http://ucuenca.edu.ec/resource/author/daniela-elisabet-ballari,http://ucuenca.edu.ec/wkhuska/publication/metadata-behind-the-interoperability-of-wireless-sensor,Metadata behind the interoperability of wireless sensor network,
947,"Ramírez Tenorio, Marco Enrique",http://ucuenca.edu.ec/resource/author/marco-enrique-ramírez-tenorio,http://ucuenca.edu.ec/wkhuska/publication/forest-impact-on-floods-due-to-extreme-rainfall-and-snowmelt-in-four-latin-american-environments-model,Forest impact on floods due to extreme rainfall and snowmelt in four Latin American environments 2: model analysis,
948,"Orellana López, Guillermo",http://ucuenca.edu.ec/resource/author/guillermo-orellana-lópez,http://ucuenca.edu.ec/wkhuska/publication/comparison-of-solar-photocatalytic-inactivation-of-waterborne-coli-using-tris-rose-and,"A Comparison of Solar Photocatalytic Inactivation of Waterborne E. coli Using Tris (2,2[sup ʹ]-bipyridine)ruthenium(II), Rose Bengal, and TiO[sub 2]",
949,"Arévalo Arévalo, Orlando",http://ucuenca.edu.ec/resource/author/orlando-arévalo-arévalo,http://ucuenca.edu.ec/wkhuska/publication/spatial-transfer-in-prism-adaptation,Spatial Transfer in Prism Adaptation,
950,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/search-for-the-standard-model-higgs-boson-in-the-channel-in-of-collisions-at,Search for the Standard Model Higgs Boson in the ZH-->nunu¯bb¯ Channel in 5.2fb-1 of pp¯ Collisions at s=1.96TeV,
951,"Mera Robalino, David",http://ucuenca.edu.ec/resource/author/david-mera-robalino,http://ucuenca.edu.ec/wkhuska/publication/comparison-of-ventricular-function-during-high-right-ventricular-septal-and-apical-pacing-after-his-bundle-ablation-for-refractory-atrial-fibrillation,A Comparison of Ventricular Function During High Right Ventricular Septal and Apical Pacing after His-Bundle Ablation for Refractory Atrial Fibrillation,
952,"Ruiz Vázquez, Jorge Fernando",http://ucuenca.edu.ec/resource/author/jorge-fernando-ruiz-vázquez,http://ucuenca.edu.ec/wkhuska/publication/canonical-ridge-waveguide-filters-in-ltcc-or-metallic-resonators,Canonical ridge waveguide filters in LTCC or metallic resonators,
953,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/kinetics-of-redox-reactions-of-ilmenite-for-chemical-looping-combustion,Kinetics of redox reactions of ilmenite for chemical-looping combustion,
954,"Ballari, Daniela Elisabet",http://ucuenca.edu.ec/resource/author/daniela-elisabet-ballari,http://ucuenca.edu.ec/wkhuska/publication/mobility-constraint-model-to-infer-sensor-behaviour-in-forest-fire-risk-monitoring,A mobility constraint model to infer sensor behaviour in forest fire risk monitoring,
955,"Mera Robalino, David",http://ucuenca.edu.ec/resource/author/david-mera-robalino,http://ucuenca.edu.ec/wkhuska/publication/seroprevalence-of-neospora-caninum-in-non-carnivorous-wildlife-from-spain,Seroprevalence of Neospora caninum in non-carnivorous wildlife from Spain,
956,"Ruiz Vázquez, Jorge Fernando",http://ucuenca.edu.ec/resource/author/jorge-fernando-ruiz-vázquez,http://ucuenca.edu.ec/wkhuska/publication/synthesis-and-design-of-in-line-n-order-filters-with-real-transmission-zeros-by-means-of-extracted-poles-implemented-in-low-cost-rectangular-h-plane-waveguide,Synthesis and design of in-line N-order filters with N real transmission zeros by means of extracted poles implemented in low-cost rectangular H-plane waveguide,
957,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/prompt-production-in-pp-collisions-at-tev,Prompt K S 0 production in pp collisions at s = 0.9 TeV,
958,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/using-soft-vinyl-stents-to-facilitate-augmentation-of-maxillary-anterior-atrophic-ridges-with-hydroxyapatite,Using soft vinyl stents to facilitate augmentation of maxillary anterior atrophic ridges with hydroxyapatite,
959,"Wijffels, Anja",http://ucuenca.edu.ec/resource/author/anja-wijffels,http://ucuenca.edu.ec/wkhuska/publication/finding-sites-meeting-compactness-and-on-and-off-site-suitability-criteria-in-raster-maps,Finding Sites Meeting Compactness and On and Off-site Suitability Criteria in Raster Maps,
960,"Paredes Sánchez, Cecilia Carolina",http://ucuenca.edu.ec/resource/author/cecilia-carolina-paredes-sánchez,http://ucuenca.edu.ec/wkhuska/publication/thermomechanical-treatment-of-two-ecuadorian-zeolite-rich-tuffs-and-their-potential-usage-as-supplementary-cementitious-materials,"Thermomechanical treatment of two Ecuadorian zeolite-rich tuffs and their potential usage as supplementary cementitious materials""@e",
961,"Martínez M. , María Simoné",http://ucuenca.edu.ec/resource/author/maría-simoné-martínez-m,http://ucuenca.edu.ec/wkhuska/publication/risk-factors-related-to-the-presence-and-severity-of-hot-flushes-in-mid-aged-ecuadorian-women,"Risk factors related to the presence and severity of hot flushes in mid-aged Ecuadorian women""@e",
962,"Espinoza, Mauricio",http://ucuenca.edu.ec/resource/author/mauricio-espinoza,http://ucuenca.edu.ec/wkhuska/publication/labeltranslator-tool-to-automatically-localize-an,Labeltranslator - Automatically localizing an ontology,
963,"Posso Rivera, Fausto René",http://ucuenca.edu.ec/resource/author/fausto-rené-posso-rivera,http://ucuenca.edu.ec/wkhuska/publication/modelling-and-simulation-of-the-utilization-of-pem-fuel-cell-in-the-rural-sector-of-venezuela,"Modelling and simulation of the utilization of a PEM fuel cell in the rural sector of Venezuela""@e",
964,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/regeneration-of-sulfided-dolomite-with-steam-and-carbon-dioxide,Regeneration of Sulfided Dolomite with Steam and Carbon Dioxide,
965,"Aguilar Romero, Gino",http://ucuenca.edu.ec/resource/author/gino-aguilar-romero,http://ucuenca.edu.ec/wkhuska/publication/search-for-dijet-resonances-in-tev-pp-collisions-at-cms,Search for Dijet Resonances in 7 TeV pp Collisions at CMS,
966,"Márquez Moreno, Rafael",http://ucuenca.edu.ec/resource/author/rafael-márquez-moreno,http://ucuenca.edu.ec/wkhuska/publication/free-radicals-in-exhaustive-physical-mechanism-of-and-protection-by-antioxidants,"Free Radicals in Exhaustive Physical Exercise: Mechanism of Production, and Protection by Antioxidants",
967,"Ruiz Vázquez, Jorge Fernando",http://ucuenca.edu.ec/resource/author/jorge-fernando-ruiz-vázquez,http://ucuenca.edu.ec/wkhuska/publication/dry-cured-iberian-ham-non-volatile-components-as-affected-by-the-length-of-the-curing-process,Dry cured Iberian ham non-volatile components as affected by the length of the curing process,
968,"Maldonado March??n, Mar??a Elizabeth",http://ucuenca.edu.ec/resource/author/elizabeth-maldonado,http://ucuenca.edu.ec/wkhuska/publication/immunodetection-of-peneidins-and-in-the-lymphoid-organ-of-white-spot-syndrome-virus-infected,"Immunodetection of hemocytes, peneidins and α2-macroglobulin in the lymphoid organ of white spot syndrome virus infected shrimp""@e",
969,"Jarrín Ochoa, José",http://ucuenca.edu.ec/resource/author/josé-jarrín-ochoa,http://ucuenca.edu.ec/wkhuska/publication/spatio-temporal-dynamics-of-the-surf-zone-faunal-assemblages-at-southern-oregon-sandy,"Spatio-temporal dynamics of the surf-zone faunal assemblages at a Southern Oregon sandy beach""@e",
970,"Mera Robalino, David",http://ucuenca.edu.ec/resource/author/david-mera-robalino,http://ucuenca.edu.ec/wkhuska/publication/rational-vaccine-design-through-the-use-of-molecular-adjuvants,Rational vaccine design through the use of molecular adjuvants,
971,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/soils-in-the-semi-arid-area-of-the-el-melah-lagoon-variability-associated-with-closing-evolution,Soils in the semi-arid area of the El Melah Lagoon (NE Tunisia) — Variability associated with a closing evolution,
972,"Piedra Alvarado, Jorge Luis",http://ucuenca.edu.ec/resource/author/jorge-luis-piedra-alvarado,http://ucuenca.edu.ec/wkhuska/publication/simulation-of-potato-late-blight-in-the-modification-and-parameterization-of-the-lateblight-model,Simulation of potato late blight in the Andes,
973,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/search-for-the-standard-model-higgs-boson-in-the-decay-channel,Search for the Standard Model Higgs Boson in the H-->WW>lnuq'q¯ Decay Channel,
974,"Ruiz Vázquez, Jorge Fernando",http://ucuenca.edu.ec/resource/author/jorge-fernando-ruiz-vázquez,http://ucuenca.edu.ec/wkhuska/publication/some-connection-and-linearization-problems-for-polynomials-in-and-beyond-the-askey-scheme,Some connection and linearization problems for polynomials in and beyond the Askey scheme,
975,"Castro Riera, Carlos",http://ucuenca.edu.ec/resource/author/carlos-castro-riera,http://ucuenca.edu.ec/wkhuska/publication/clifford-space-gravitational-field-equations-and-dark,"Clifford space gravitational field equations and dark energy""@e",
976,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/long-range-and-short-range-dihadron-angular-correlations-in-central-pbpb-collisions-at-sqrt-tev,Long-range and short-range dihadron angular correlations in central PbPb collisions at sqrt {{{s_{text{NN}}}}} = 2.76 TeV,
977,"Vera Balcázar, María Elizabeth",http://ucuenca.edu.ec/resource/author/maría-elizabeth-vera-balcázar,http://ucuenca.edu.ec/wkhuska/publication/treating-chronic-psychological-and-physiological-effects-of-training-programme-based-on-mindfulness,Treating chronic worry: psychological and physiological effects of a training programme based on mindfulness,
978,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/hydrogen-production-by-chemical-looping-reforming-in-circulating-fluidized-bed-reactor-using-ni-based-oxygen-carriers,Hydrogen production by chemical-looping reforming in a circulating fluidized bed reactor using Ni-based oxygen carriers,
979,"Abad S. , Diego",http://ucuenca.edu.ec/resource/author/diego-abad-s,http://ucuenca.edu.ec/wkhuska/publication/synthesis-gas-generation-by-chemical-looping-reforming-using-nibased-oxygen-carrier,Synthesis gas generation by chemical-looping reforming using a Nibased oxygen carrier,
980,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/measurements-of-single-top-quark-production-cross-sections-and-in-collisions-at,Measurements of single top quark production cross sections and |Vtb| in pp¯ collisions at s=1.96TeV,
981,"Espinoza Juela, María de Lourdes",http://ucuenca.edu.ec/resource/author/maría-de-lourdes-espinoza-juela,http://ucuenca.edu.ec/wkhuska/publication/type-ii-diabetes-mellitus-and-multinational,"Type II diabetes mellitus and menopause: A multinational study""@e",
982,"Feyen, Jan",http://ucuenca.edu.ec/resource/author/jan-feyen,http://ucuenca.edu.ec/wkhuska/publication/space-time-rainfall-variability-in-the-paute-ecuadorian-andes,"Space-time rainfall variability in the Paute Basin, Ecuadorian Andes",
983,"Mendoza Yamunaqué, María Fernanda",http://ucuenca.edu.ec/resource/author/maría-fernanda-mendoza-yamunaqué,http://ucuenca.edu.ec/wkhuska/publication/electrochemical-decrease-of-sulfide-in-sewage-by-pulsed-power,"Electrochemical decrease of sulfide in sewage by pulsed power supply""@e",
984,"Vásquez A. , José",http://ucuenca.edu.ec/resource/author/josé-vásquez-a,http://ucuenca.edu.ec/wkhuska/publication/fusarium-ear-rot-and-how-to-screen-for-resistance-in-open-pollinated-maize-in-the-andean,"Fusarium ear rot and how to screen for resistance in open pollinated maize in the Andean regions""@e",
985,"Córdova B. , Hernán",http://ucuenca.edu.ec/resource/author/hernán-córdova-b,http://ucuenca.edu.ec/wkhuska/publication/performance-analysis-and-evaluation-of-vdsl2-band-plan,"Performance analysis and evaluation of VDSL2 systems: Band-plan study""@e",
986,"Carrión Rocano, Marco Antonio",http://ucuenca.edu.ec/resource/author/marco-antonio-carrión-rocano,http://ucuenca.edu.ec/wkhuska/publication/analysis-on-the-implementation-of-the-computerized-registration-and-quota-allocation-process-in-the-general-education-system-in-case,"Analysis on the implementation of the computerized registration and quota allocation process in the general education system in Ecuador: Case study""@e",
987,"Pesantes, Jorge",http://ucuenca.edu.ec/resource/author/jorge-pesantes,http://ucuenca.edu.ec/wkhuska/publication/the-effect-of-albendazole-treatment-on-seizure-outcomes-in-patients-with-symptomatic,"The effect of albendazole treatment on seizure outcomes in patients with symptomatic neurocysticercosis""@e",
988,"Torres Arteaga, Christian Alejandro",http://ucuenca.edu.ec/resource/author/christian-alejandro-torres-arteaga,http://ucuenca.edu.ec/wkhuska/publication/quantitative-testing-of-handgrip-and-fatigue-in-myotonic-dystrophy,"Quantitative testing of handgrip strength, myotonia, and fatigue in myotonic dystrophy",
989,"Pérez G. , Alvaro",http://ucuenca.edu.ec/resource/author/alvaro-pérez-g,http://ucuenca.edu.ec/wkhuska/publication/prompt-production-in-pp-collisions-at-tev,Prompt $K_{S}^{0}$ production in $pp$ collisions at $\sqrt{s}$ = 0.9 TeV,
